AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 4.94645	
0 	 0 	 0 	 0 	 0 	 4.80415	
0 	 0 	 0 	 0 	 0 	 4.50332	
0 	 0 	 0 	 0 	 0 	 4.35681	
0 	 0 	 0 	 0 	 0 	 4.29148	
0 	 0 	 0 	 0 	 0 	 4.33091	
0 	 0 	 0 	 0 	 0 	 4.30744	
0 	 0 	 0 	 0 	 0 	 4.31736	
0 	 0 	 0 	 0 	 0 	 4.35731	
0 	 0 	 0 	 0 	 0 	 4.3	
0 	 0 	 0 	 0 	 0 	 4.23628	
0 	 0 	 0 	 0 	 0 	 4.21998	
0 	 0 	 0 	 0 	 0 	 4.08832	
0 	 0 	 0 	 0 	 0 	 4.11673	
0 	 0 	 0 	 0 	 0 	 4.28425	
0 	 0 	 0 	 0 	 0 	 4.28839	
0 	 0 	 0 	 0 	 0 	 4.26029	
0 	 0 	 0 	 0 	 0 	 4.26535	
0 	 0 	 0 	 0 	 0 	 4.24688	
0 	 0 	 0 	 0 	 0 	 4.52378	
0 	 0 	 0 	 0 	 0 	 4.60755	
0 	 0 	 0 	 0 	 0 	 4.78229	
0 	 0 	 0 	 0 	 0 	 4.7081	
0 	 0 	 0 	 0 	 0 	 4.6907	
0 	 0 	 0 	 0 	 0 	 4.78661	
0 	 0 	 0 	 0 	 0 	 4.57738	
0 	 0 	 0 	 0 	 0 	 4.4515	
0 	 0 	 0 	 0 	 0 	 4.34405	
0 	 0 	 0 	 0 	 0 	 4.32495	
0 	 0 	 0 	 0 	 0 	 4.26867	
0 	 0 	 0 	 0 	 0 	 4.17815	
0 	 0 	 0 	 0 	 0 	 4.18776	
0 	 0 	 0 	 0 	 0 	 3.9974	
0 	 0 	 0 	 0 	 0 	 3.99634	
0 	 0 	 0 	 0 	 0 	 3.8751	
0 	 0 	 0 	 0 	 0 	 3.78058	
0 	 0 	 0 	 0 	 0 	 3.71655	
0 	 0 	 0 	 0 	 0 	 3.69441	
0 	 0 	 0 	 0 	 0 	 3.698	
0 	 0 	 0 	 0 	 0 	 3.79535	
0 	 0 	 0 	 0 	 0 	 3.90031	
0 	 0 	 0 	 0 	 0 	 3.97218	
0 	 0 	 0 	 0 	 0 	 3.83212	
0 	 0 	 0 	 0 	 0 	 3.88739	
0 	 0 	 0 	 0 	 0 	 4.02554	
0 	 0 	 0 	 0 	 0 	 4.05282	
0 	 0 	 0 	 0 	 0 	 4.10293	
0 	 0 	 0 	 0 	 0 	 4.0416	
0 	 0 	 0 	 0 	 0 	 3.96058	
0 	 0 	 0 	 0 	 0 	 4.02339	
0 	 0 	 0 	 0 	 0 	 4.12312	
0 	 0 	 0 	 0 	 0 	 4.05686	
0 	 0 	 0 	 0 	 0 	 3.89756	
0 	 0 	 0 	 0 	 0 	 3.91582	
0 	 0 	 0 	 0 	 0 	 3.87997	
0 	 0 	 0 	 0 	 0 	 3.84398	
0 	 0 	 0 	 0 	 0 	 3.80881	
0 	 0 	 0 	 0 	 0 	 3.79172	
0 	 0 	 0 	 0 	 0 	 3.71702	
0 	 0 	 0 	 0 	 0 	 3.68185	
0 	 0 	 0 	 0 	 0 	 3.64578	
0 	 0 	 0 	 0 	 0 	 3.6177	
0 	 0 	 0 	 0 	 0 	 3.48349	
0 	 0 	 0 	 0 	 0 	 3.45873	
0 	 0 	 0 	 0 	 0 	 3.4839	
0 	 0 	 0 	 0 	 0 	 3.49918	
0 	 0 	 0 	 0 	 0 	 3.48543	
0 	 0 	 0 	 0 	 0 	 3.55339	
0 	 0 	 0 	 0 	 0 	 3.58459	
0 	 0 	 0 	 0 	 0 	 3.56207	
0 	 0 	 0 	 0 	 0 	 3.61064	
0 	 0 	 0 	 0 	 0 	 3.64839	
0 	 0 	 0 	 0 	 0 	 3.48584	
0 	 0 	 0 	 0 	 0 	 3.44541	
0 	 0 	 0 	 0 	 0 	 3.45066	
0 	 0 	 0 	 0 	 0 	 3.45184	
0 	 0 	 0 	 0 	 0 	 3.44547	
0 	 0 	 0 	 0 	 0 	 3.40731	
0 	 0 	 0 	 0 	 0 	 3.43193	
0 	 0 	 0 	 0 	 0 	 3.40355	
0 	 0 	 0 	 0 	 0 	 3.44448	
0 	 0 	 0 	 0 	 0 	 3.44012	
0 	 0 	 0 	 0 	 0 	 3.28617	
0 	 0 	 0 	 0 	 0 	 3.28218	
0 	 0 	 0 	 0 	 0 	 3.29569	
0 	 0 	 0 	 0 	 0 	 3.32879	
0 	 0 	 0 	 0 	 0 	 3.33619	
0 	 0 	 0 	 0 	 0 	 3.30086	
0 	 0 	 0 	 0 	 0 	 3.34762	
0 	 0 	 0 	 0 	 0 	 3.38142	
0 	 0 	 0 	 0 	 0 	 3.41354	
0 	 0 	 0 	 0 	 0 	 3.40665	
0 	 0 	 0 	 0 	 0 	 3.24721	
0 	 0 	 0 	 0 	 0 	 3.23881	
0 	 0 	 0 	 0 	 0 	 3.20369	
0 	 0 	 0 	 0 	 0 	 3.19174	
0 	 0 	 0 	 0 	 0 	 3.13707	
0 	 0 	 0 	 0 	 0 	 3.21815	
0 	 0 	 0 	 0 	 0 	 3.22475	
0 	 0 	 0 	 0 	 0 	 3.22504	
0 	 0 	 0 	 0 	 0 	 3.16941	
0 	 0 	 0 	 0 	 0 	 3.20932	
0 	 0 	 0 	 0 	 0 	 3.11118	
0 	 0 	 0 	 0 	 0 	 3.10703	
0 	 0 	 0 	 0 	 0 	 3.05241	
0 	 0 	 0 	 0 	 0 	 3.07537	
0 	 0 	 0 	 0 	 0 	 3.10672	
0 	 0 	 0 	 0 	 0 	 3.0796	
0 	 0 	 0 	 0 	 0 	 3.07829	
0 	 0 	 0 	 0 	 0 	 3.05753	
0 	 0 	 0 	 0 	 0 	 3.06675	
0 	 0 	 0 	 0 	 0 	 3.09128	
0 	 0 	 0 	 0 	 0 	 3.01908	
0 	 0 	 0 	 0 	 0 	 3.05241	
0 	 0 	 0 	 0 	 0 	 3.0568	
0 	 0 	 0 	 0 	 0 	 3.08896	
0 	 0 	 0 	 0 	 0 	 3.07385	
0 	 0 	 0 	 0 	 0 	 3.03656	
0 	 0 	 0 	 0 	 0 	 3.02795	
0 	 0 	 0 	 0 	 0 	 3.04394	
0 	 0 	 0 	 0 	 0 	 3.047	
0 	 0 	 0 	 0 	 0 	 3.01139	
0 	 0 	 0 	 0 	 0 	 2.92801	
0 	 0 	 0 	 0 	 0 	 2.93754	
0 	 0 	 0 	 0 	 0 	 2.89753	
0 	 0 	 0 	 0 	 0 	 2.89559	
0 	 0 	 0 	 0 	 0 	 2.86506	
0 	 0 	 0 	 0 	 0 	 2.87662	
0 	 0 	 0 	 0 	 0 	 2.88768	
0 	 0 	 0 	 0 	 0 	 2.88665	
0 	 0 	 0 	 0 	 0 	 2.91154	
0 	 0 	 0 	 0 	 0 	 2.87959	
0 	 0 	 0 	 0 	 0 	 2.74295	
0 	 0 	 0 	 0 	 0 	 2.75401	
0 	 0 	 0 	 0 	 0 	 2.69461	
0 	 0 	 0 	 0 	 0 	 2.76185	
0 	 0 	 0 	 0 	 0 	 2.81661	
0 	 0 	 0 	 0 	 0 	 2.83872	
0 	 0 	 0 	 0 	 0 	 2.90323	
0 	 0 	 0 	 0 	 0 	 2.87903	
0 	 0 	 0 	 0 	 0 	 2.87749	
0 	 0 	 0 	 0 	 0 	 2.83204	
0 	 0 	 0 	 0 	 0 	 2.68545	
0 	 0 	 0 	 0 	 0 	 2.65591	
0 	 0 	 0 	 0 	 0 	 2.65138	
0 	 0 	 0 	 0 	 0 	 2.65982	
0 	 0 	 0 	 0 	 0 	 2.64711	
0 	 0 	 0 	 0 	 0 	 2.64259	
0 	 0 	 0 	 0 	 0 	 2.54856	
0 	 0 	 0 	 0 	 0 	 2.53215	
0 	 0 	 0 	 0 	 0 	 2.50874	
0 	 0 	 0 	 0 	 0 	 2.532	
