AgentState_t	AgentState_x0	AgentState_u0	AgentState_v0	Cost	Debug_Cost
0 	 0 	 0 	 0 	 0 	 8.57666	
0 	 0 	 0 	 0 	 0 	 8.577	
0 	 0 	 0 	 0 	 0 	 8.57646	
0 	 0 	 0 	 0 	 0 	 8.57703	
0 	 0 	 0 	 0 	 0 	 8.57697	
0 	 0 	 0 	 0 	 0 	 8.57785	
0 	 0 	 0 	 0 	 0 	 8.58044	
0 	 0 	 0 	 0 	 0 	 8.57779	
0 	 0 	 0 	 0 	 0 	 8.57865	
0 	 0 	 0 	 0 	 0 	 8.57899	
0 	 0 	 0 	 0 	 0 	 8.57984	
0 	 0 	 0 	 0 	 0 	 8.57897	
0 	 0 	 0 	 0 	 0 	 8.5777	
0 	 0 	 0 	 0 	 0 	 8.57898	
0 	 0 	 0 	 0 	 0 	 8.57915	
0 	 0 	 0 	 0 	 0 	 8.57985	
0 	 0 	 0 	 0 	 0 	 8.32895	
0 	 0 	 0 	 0 	 0 	 8.3203	
0 	 0 	 0 	 0 	 0 	 8.33554	
0 	 0 	 0 	 0 	 0 	 8.35207	
0 	 0 	 0 	 0 	 0 	 8.36369	
0 	 0 	 0 	 0 	 0 	 8.37282	
0 	 0 	 0 	 0 	 0 	 8.37837	
0 	 0 	 0 	 0 	 0 	 8.3809	
0 	 0 	 0 	 0 	 0 	 8.38411	
0 	 0 	 0 	 0 	 0 	 8.38608	
0 	 0 	 0 	 0 	 0 	 8.38778	
0 	 0 	 0 	 0 	 0 	 8.38787	
0 	 0 	 0 	 0 	 0 	 8.38828	
0 	 0 	 0 	 0 	 0 	 8.38809	
0 	 0 	 0 	 0 	 0 	 8.38858	
0 	 0 	 0 	 0 	 0 	 8.38851	
0 	 0 	 0 	 0 	 0 	 8.38839	
0 	 0 	 0 	 0 	 0 	 8.38914	
0 	 0 	 0 	 0 	 0 	 8.38963	
0 	 0 	 0 	 0 	 0 	 8.38939	
0 	 0 	 0 	 0 	 0 	 8.38997	
0 	 0 	 0 	 0 	 0 	 8.38916	
0 	 0 	 0 	 0 	 0 	 8.38905	
0 	 0 	 0 	 0 	 0 	 8.38877	
0 	 0 	 0 	 0 	 0 	 8.38921	
0 	 0 	 0 	 0 	 0 	 8.14129	
0 	 0 	 0 	 0 	 0 	 8.13205	
0 	 0 	 0 	 0 	 0 	 8.14844	
0 	 0 	 0 	 0 	 0 	 8.16636	
0 	 0 	 0 	 0 	 0 	 8.1796	
0 	 0 	 0 	 0 	 0 	 8.18823	
0 	 0 	 0 	 0 	 0 	 8.19179	
0 	 0 	 0 	 0 	 0 	 8.1954	
0 	 0 	 0 	 0 	 0 	 8.19784	
0 	 0 	 0 	 0 	 0 	 8.19894	
0 	 0 	 0 	 0 	 0 	 8.19969	
0 	 0 	 0 	 0 	 0 	 8.20003	
0 	 0 	 0 	 0 	 0 	 8.20042	
0 	 0 	 0 	 0 	 0 	 8.20053	
0 	 0 	 0 	 0 	 0 	 8.20071	
0 	 0 	 0 	 0 	 0 	 8.20034	
0 	 0 	 0 	 0 	 0 	 8.20052	
0 	 0 	 0 	 0 	 0 	 8.19952	
0 	 0 	 0 	 0 	 0 	 8.20003	
0 	 0 	 0 	 0 	 0 	 8.20005	
0 	 0 	 0 	 0 	 0 	 8.2007	
0 	 0 	 0 	 0 	 0 	 8.20073	
0 	 0 	 0 	 0 	 0 	 8.20154	
0 	 0 	 0 	 0 	 0 	 8.19844	
0 	 0 	 0 	 0 	 0 	 8.19956	
0 	 0 	 0 	 0 	 0 	 7.95323	
0 	 0 	 0 	 0 	 0 	 7.94699	
0 	 0 	 0 	 0 	 0 	 7.96134	
0 	 0 	 0 	 0 	 0 	 7.97862	
0 	 0 	 0 	 0 	 0 	 7.9892	
0 	 0 	 0 	 0 	 0 	 7.99633	
0 	 0 	 0 	 0 	 0 	 8.00153	
0 	 0 	 0 	 0 	 0 	 8.00359	
0 	 0 	 0 	 0 	 0 	 8.00435	
0 	 0 	 0 	 0 	 0 	 8.0058	
0 	 0 	 0 	 0 	 0 	 8.00146	
0 	 0 	 0 	 0 	 0 	 8.00412	
0 	 0 	 0 	 0 	 0 	 8.00474	
0 	 0 	 0 	 0 	 0 	 8.00475	
0 	 0 	 0 	 0 	 0 	 8.00576	
0 	 0 	 0 	 0 	 0 	 8.0063	
0 	 0 	 0 	 0 	 0 	 8.00726	
0 	 0 	 0 	 0 	 0 	 8.00824	
0 	 0 	 0 	 0 	 0 	 8.00878	
0 	 0 	 0 	 0 	 0 	 8.00846	
0 	 0 	 0 	 0 	 0 	 8.00913	
0 	 0 	 0 	 0 	 0 	 8.00934	
0 	 0 	 0 	 0 	 0 	 8.00909	
0 	 0 	 0 	 0 	 0 	 8.00953	
0 	 0 	 0 	 0 	 0 	 8.00952	
0 	 0 	 0 	 0 	 0 	 7.76315	
0 	 0 	 0 	 0 	 0 	 7.75384	
0 	 0 	 0 	 0 	 0 	 7.7687	
0 	 0 	 0 	 0 	 0 	 7.78604	
0 	 0 	 0 	 0 	 0 	 7.80066	
0 	 0 	 0 	 0 	 0 	 7.8073	
0 	 0 	 0 	 0 	 0 	 7.81109	
0 	 0 	 0 	 0 	 0 	 7.81166	
0 	 0 	 0 	 0 	 0 	 7.81449	
0 	 0 	 0 	 0 	 0 	 7.81447	
0 	 0 	 0 	 0 	 0 	 7.81697	
0 	 0 	 0 	 0 	 0 	 7.81813	
0 	 0 	 0 	 0 	 0 	 7.81871	
0 	 0 	 0 	 0 	 0 	 7.8188	
0 	 0 	 0 	 0 	 0 	 7.81874	
0 	 0 	 0 	 0 	 0 	 7.81663	
0 	 0 	 0 	 0 	 0 	 7.81689	
0 	 0 	 0 	 0 	 0 	 7.81754	
0 	 0 	 0 	 0 	 0 	 7.81792	
0 	 0 	 0 	 0 	 0 	 7.81802	
0 	 0 	 0 	 0 	 0 	 7.81925	
0 	 0 	 0 	 0 	 0 	 7.81965	
0 	 0 	 0 	 0 	 0 	 7.81905	
